"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
24-309,,"July 18, 2024",,"BISSELL Recalls More Than 3 Million Steam Shot Handheld Steam Cleaners Due to Burn Hazard","BISSELL® Steam Shot™ Handheld Steam Cleaners","This recall&nbsp;involves multiple models of the BISSELL Steam Shot Handheld Steam Cleaners in the model series 39N7 and 2994.&nbsp;“STEAM SHOT” or “POWER STEAMER” is printed on the side of the product.&nbsp;The model numbers are printed on the product rating label located on the bottom of the unit. Colors include green, pink, blue, orange, white, black, purple and red.","The recalled steam cleaners can expel hot water or steam onto users while heating or during use, posing a burn hazard.",,,"Refund, Replace","About 3.2 million (In addition, about 355,000 were sold in Canada)","BISSELL has received 183 reports of hot water or steam escaping from the product, including 157 reports of minor burn injuries.","Consumers should immediately stop using the recalled steam cleaners and contact BISSELL to receive either a (1) replacement Steam ShotTM steam cleaner with attachments (valued up to $49.99 USD), (2) $60 credit to be used towards a BISSELL.com purchase, or (3) a $40 refund for each of the recalled steam cleaners. Consumers should visit www.BISSELL.com/steamshotrecall to register for the recall, and for instructions on how to cut the cord and take and upload a photo of the steam cleaner showing the model number and cut cord.","Sold At","Target, Walmart, and other department and home goods stores nationwide, and online at www.bissell.com, www.amazon.com, www.hsn.com, and other websites from August 2008 through May 2024 for between $35 and $40, or $70 for a two-pack.","BISSELL Homecare Inc., of Grand Rapids, Michigan",,,China,,
24-298,,"July 11, 2024",,"Atomi Recalls Smart Heaters Due to Fire and Burn Hazards","Atomi Smart Heaters","This recall involves Atomi Smart Heaters, tower models AT1323, AT1481, AT1520 and AT1632; tabletop models AT1482 and AT1521; and wall heater model AT1635. These portable electric heaters were sold in black, silver or white color, depending on the model. The tower heater models measure about 26-28 inches tall and 8-11 inches wide. The tabletop heater models measure about 18 inches tall and eight inches wide. The wall heater models measure about 17 inches tall and 23 inches wide. The model number can be found on a product identification sticker on the bottom of the unit.&nbsp;Product NameModel NumberAtomi Smart Tower HeaterAT1323Atomi Smart Tower HeaterAT1481Atomi Smart Tower HeaterAT1520Atomi Smart Tabletop HeaterAT1482Atomi Smart Tabletop HeaterAT1521Atomi Smart Tower HeaterAT1632Atomi Smart Wall HeaterAT1635","The recalled smart heaters can turn on without user input, posing fire and burn hazards.",,,Refund,"About 99,400 (In addition, about 10,700 were sold in Canada)","The firm has received one report of the heater turning on without user input. No injuries have been reported.","Consumers should immediately stop using the recalled heaters, unplug the units, and follow the instructions online at&nbsp;www.atomiheaterrecall.com to receive a full refund. Consumers will be asked to cut the unplugged unit’s power cord and upload a photograph of the cut cord, as well as a photograph of the manufacturer’s label on the underside of their units during the registration process.","Sold At","Amazon, Ace Hardware, Atomiusa.com, Best Buy, BJʼs Wholesale Club, Costco, Hammacher Schlemmer, Home Depot, Lowes.com, Menards, Sam's Club and Walmart stores nationwide from October 2019 through April 2024 for between $80 and $150, depending on the model.","Atomi Smart, of New York",,,China,,
24-286,,"June 27, 2024",,"Daikin Comfort Technologies Manufacturing Recalls Daikin FIT, Amana Brand S-series, and Goodman SD Heat Pumps Due to Risk of Excessive Heat Exposure","Daikin FIT, Amana Brand S-series, and Goodman SD heat pumps","This recall involves Daikin FIT, Amana Brand S-series, and Goodman SD heat pumps that provide heating and cooling. The recalled units are beige and the model name is printed on the outside of the unit. The model number is located on the serial plate on the side of the unit. The following model numbers are included in this recall:Recalled Daikin&nbsp;FITRecalled Amana S-SeriesRecalled Goodman&nbsp;SD&nbsp;DZ6VSA1810-AA&nbsp;&nbsp;ASZS601810-AA&nbsp;&nbsp;GSZS601810-AB&nbsp;&nbsp;DZ6VSA1810-AB&nbsp;&nbsp;ASZS601810-AB&nbsp;&nbsp;GSZS602410-AB&nbsp;&nbsp;DZ6VSA2410-AA&nbsp;&nbsp;ASZS602410-AA&nbsp;&nbsp;GSZS603010-AB&nbsp;&nbsp;DZ6VSA2410-AB&nbsp;&nbsp;ASZS602410-AB&nbsp;&nbsp;GSZS603610-AB&nbsp;&nbsp;DZ6VSA241E-AB&nbsp;&nbsp;ASZS60241E-AB&nbsp;&nbsp;&nbsp;DZ6VSA3010-AA&nbsp;&nbsp;ASZS603010-AA&nbsp;&nbsp;&nbsp;DZ6VSA3010-AB&nbsp;&nbsp;ASZS603010-AB&nbsp;&nbsp;&nbsp;DZ6VSA3610-AA&nbsp;&nbsp;ASZS603610-AA&nbsp;&nbsp;&nbsp;DZ6VSA3610-AB&nbsp;&nbsp;ASZS603610-AB&nbsp;&nbsp;&nbsp;","A power interruption in the heat pump can result in the product providing heat when the power resumes, despite the thermostat being in cooling mode, posing a risk of excessive heat exposure to consumers.",,,Repair,"About 56,000 (In addition, about 5,522 were sold in Canada)","None reported","Daikin Comfort Technologies (DCT) is updating the software remotely for consumers whose Daikin FIT, Amana Brand S-series, and Goodman SD heating and cooling systems are connected to WiFi. Consumers with systems not connected to WiFi should register for the recall at http://www.goodmanmfg.com/fit-recall to receive instructions to perform the update.","Sold At","Independent heating and cooling dealers nationwide from May 2022 through April 2024 for between $2,200 and $5,700.",,"Daikin Comfort Technologies Manufacturing L.P., of Houston, Texas",,"United States and Thailand",,
24-285,,"June 27, 2024",,"Southern Telecom Recalls Brookstone TurboVac Handheld Rechargeable Vacuums Due to Fire Hazard; Sold Exclusively at Belk","Brookstone TurboVac Handheld Rechargeable Vacuums","This recall involves Brookstone TurboVac Handheld Rechargeable Vacuums (Model No. BSBVAC301). The model number is printed&nbsp;on the back of the unit. “Brookstone” is printed on the top front of the vacuum. The vacuums are black and come with a wall-plate for hanging on the wall, and they measure 2.89 x 12 inches in dimension.","The vacuums can short circuit during or after charging the battery, posing a fire hazard.",,,Refund,"About 10,600","The firm has received two reports of serious fires caused by the vacuums, resulting in property damage.","Consumers should immediately stop using the recalled Brookstone TurboVac Handheld Rechargeable Vacuums (Model No. BSBVAC301), and contact Southern Telecom to receive a full refund.","Sold Exclusively At","Belk stores nationwide and online at www.belk.com from September 2022 through February 2024 for about $90.","Southern Telecom Inc., of New York",,,China,,
24-270,,"June 20, 2024",,"Goal Zero Recalls Yeti Link Modules with EC8 Cables Due to Fire and Burn Hazards","Yeti Link Expansion Modules and EC8 Cables","This recall involves Yeti Link Expansion Modules along with EC8 power cables. They were sold as kits and also sold separately.&nbsp;The modules and cables were used in homes and installed in vehicles. For vehicles, the module allows consumers to wire the modules to the vehicle alternator to enable the battery to charge while the vehicle is running. In homes, the modules and cables allow consumers to connect additional batteries to the Yeti Power Station/Generator. Yeti Link Modules with model number 98200 or 98210 and Goal Zero are printed on the module.&nbsp;Recalled Product NameModel NumberYeti Link Expansion Module98200 and 98210Male EC8 to Ring Cable98203 and 98204Female EC8 to Ring Cable98202 and 98205MPPTx to Tank Cable with EC8 connector9841012’ EC8 Extension Cable98201 and 98206","The connection between the Yeti Link Expansion modules and the cables can overheat and melt, posing fire and burn hazards.",,,Replace,"About 34,460 (In addition, about 815 were sold in Canada) (The EC8 cables were previously recalled in April 2021) ","The firm has received two reports of the cables melting inside a vehicle, causing minor property damage. No injuries have been reported.","Consumers should immediately stop using the recalled Yeti Link modules and cables, and contact Goal Zero to receive a free replacement kit. The kit includes a new Yeti Link module and all the necessary cables with a new connector and instructions. Goal Zero will mail a box and prepaid postage to each consumer who registers at&nbsp;www.goalzero.com/pages/notices-recalls. All replacement kits will be mailed to consumers after they have returned the recalled module. All cables can be discarded in the household trash. Goal Zero is contacting all known purchasers.","Sold At","REI, Bass Pro, Batteries Plus, Scheels, and Sportsman's Warehouse stores nationwide, and online at Goal Zero.com, Amazon.com, Walmart.com, and Backcountry.com from November 2018 through April 2024 for between $50 and $500.","Goal Zero LLC, of Draper, Utah",,,China,,
24-260,,"June 13, 2024",,"Daikin Comfort Technologies Manufacturing Recalls Amana, Daikin, Goodman Branded Air Conditioning and Heat Pump Packaged Units Due to Fire Hazard","Amana, Daikin, and Goodman branded air conditioning and heat pump packaged units","This recall involves Amana, Daikin, and Goodman branded packaged air conditioners and heat pumps. The recalled units are gray or green in color, and can be identified by the model number located&nbsp;on the electrical connection side of the unit on the outside panel. To see if your product is subject to this recall, visit&nbsp;www.goodmanmfg.com/package-recall.","The unit’s serial plate can have incorrect electrical ratings which can lead to incorrect wirings being used, posing a fire hazard.",,,Repair,"About 12,100","None reported.","Consumers should not attempt to open the outside electrical panel of the recalled air conditioning and heat pump units, and immediately contact Daikin Comfort Technologies Manufacturing L.P. (DCT) for a free repair and inspection. DCT is contacting all known purchasers directly.&nbsp;","Sold At","Heating and cooling equipment independent dealers nationwide from January 2024 through March 2024 for between $4,500 to $7,500.",,"Daikin Comfort Technologies Manufacturing L.P. (f/k/a Goodman Manufacturing Company L.P.), of Houston, Texas",,"United States",,
24-255,,"June 06, 2024",,"SA Consumer Products Recalls Sanctuary Quick Access and Sports Afield Biometric Gun Safes Due to Serious Injury Hazard and Risk of Death","Sanctuary and Sports Afield Biometric Firearm Safes","This recall involves the Sanctuary Quick Access Biometric Home Safe and the Sports Afield Home Defense 4-Gun Biometric Safe. The black steel safes are used to store firearms and valuables. The Sanctuary Quick Access Biometric Home Safe measures 10 inches high by 14 inches wide by 10 inches deep, and the Sports Afield Home Defense 4-Gun Biometric Safe measures 55 inches high by 12 inches wide by 11 inches deep. The Sanctuary-branded safe has one shelf and can store approximately two firearms, while the Sports Afield-branded safe can store four firearms. The Sports Afield safe has the Sports Afield logo on the front of the safe.","The biometric lock on the gun safes can be opened by unauthorized users, posing a serious injury hazard and risk of death.",,,Repair,"About 133,370","The firm is aware of 77 reports of the safe being opened by unauthorized users. No injuries have been reported.","Consumers should immediately stop using the biometric feature of the recalled safe, remove the batteries from the safe, and only use the key when storing firearms. Contact SA Consumer Products to receive a free repair kit.","Sold At","The Sanctuary Quick Access Biometric Home Safes were sold at Costco and other stores nationwide, and online at Costco.com, for between $75 and $100. The Sports Afield Home Defense 4-Gun Biometric Safes were sold at firearm and sporting goods stores nationwide and online for between $500 and $600. The safes were sold from July 2020 through November 2023.","SA Consumer Products Inc., of Rolling Meadows, Illinois",,,China,,
24-247,,"May 30, 2024",,"Compare Brands Recalls ADIOS! Super Vinegar All Natural Cleaner Due to Risk of Poisoning and Chemical Burns; Violation of Labeling Requirements under the Federal Hazardous Substances Act; Sold Exclusively on Amazon.com","ADIOS! Super Vinegar All Natural Cleaner, 30%","This recall involves the ADIOS! Super Vinegar All Natural Cleaner, 30%. The cleaner’s bottles are labeled on the front with: “ADIOS! SUPER VINEGAR ALL NATURAL CLEANER. 30% Concentrate Indoor &amp; Outdoor use”. There is a label on the back with: “Say ADIOS to industrial cleaners with the natural power of vinegar” along with safety information and instructions. The product was sold in a 16 oz. white bottle with a blue cap.","The recalled cleaning product violates the Federal Hazardous Substances Act because it is deceptively labeled as “Safe to Use” and lacks the required cautionary statements for a poison, posing a risk of poisoning and chemical burns to consumers.",,,Label,"About 2,420","None reported.","Consumers should stop using the recalled cleaner immediately and contact Compare Brands for information on how to obtain a free corrected label to put on the cleaner bottle. Compare Brands and Amazon are contacting all known purchasers directly.","Sold Exclusively Online","Amazon.com from March 2023 through May 2024 for about $13.",,"Compare Brands LLC, of Fort Wayne, Indiana",,"United States",,
24-237,,"May 16, 2024",,"Kano Laboratories Recalls Super Lube® Products Due to Risk of Poisoning; Violation of the Poison Prevention Packaging Act","Super Lube Syncopen Synthetic Penetrant, Super Lube Fire Resistant Hydraulic Fluid, and Super Lube Metal Protectant and Corrosion Inhibitor (consumer sizes of five gallons or less)","The recall involves Super Lube products which include the following: Syncopen Synthetic Penetrant, Fire Resistant Hydraulic Fluid, and Metal Protectant and Corrosion Inhibitor. The products are used to prevent corrosion in various machinery.Super Lube Syncopen Synthetic Penetrant was sold in a four-ounce white spray bottle (item number 85004), a 32-ounce or one-quart trigger spray black plastic bottle (item number 85032), and a one-gallon (item number 85010)&nbsp;white plastic bottle with a handle. The container bears the brand Super Lube followed by a flag of green, blue, orange, and yellow stripes.Super Lube Fire Resistant Hydraulic Fluid was sold in a one-gallon white plastic bottle (item number 86010)&nbsp;with a handle.Super Lube Metal Protectant &amp; Corrosion Inhibitor was sold in a 32-ounce or one-quart trigger spray black plastic bottle with a handle (item numbers 83032 / 83032A). The Super Lube products have one of the following lot numbers located on the bottom or rear label:&nbsp;Super Lube Syncopen Synthetic PenetrantSize &nbsp;Item Number&nbsp;Lot Number1.0 Gallon Bottle&nbsp;85010&nbsp;17348 L24 – 23320 K261.0 Quart Trigger Sprayer &nbsp;85032&nbsp;17290 J35 – 23320 K264 ounce Bottle&nbsp;85004&nbsp;17348 L24 – 23320 K26Super Lube Fire Resistant Hydraulic Fluid&nbsp;Size &nbsp;Item Number&nbsp;Lot Number1 Gallon Bottle&nbsp;86010&nbsp;16120 D48 – 24040 B16Super Lube Metal Protectant &amp; Corrosion InhibitorSize &nbsp;Item Number&nbsp;Lot Number1 Quart Trigger Sprayer&nbsp;83032 / 83032A&nbsp;17348 L24&nbsp; - 23297 J49","The recalled products contain either ethylene glycol or low-viscosity petroleum distillates, which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act (PPPA). The packaging for the products is not child resistant, posing a risk of poisoning if the contents are swallowed by young children. Additionally, petroleum distillates can get into the lungs, causing chemical pneumonia and/or pulmonary damage, which can be fatal.",,,Refund,"About 3,700","None reported.","Consumers should immediately secure the recalled Super Lube® products out of the sight and reach of children, and contact Kano Laboratories for a full refund. Consumers will need to provide proof of possession by emailing a photo of their product to info@super-lube.com to receive their full refund.","Sold At","Grainger Parts, E &amp; R Industrial Sales, Home Depot, and other stores nationwide, and online at Amazon.com and other websites from January 2018 through January 2024 for between $5.50 and $445.",,"Kano Laboratories LLC, of Bohemia, New York",,"United States",,
24-195,,"April 11, 2024",,"Touchat Area Rugs Recalled Due to Fire Hazard; Violation of Federal Flammability Regulations; Sold Exclusively on Amazon.com by Touchat","Touchat Large Fuzzy Area Rugs","This recall involves Touchat Large Fuzzy Area Rugs. The rectangular rugs are gray and measure 8 feet x 10 feet. “100% Polyester” and “Made in China” are printed on a label on the underside of the product.","The recalled area rugs violate the mandatory federal flammability regulations for carpets and rugs, posing a fire hazard.",,,Refund,"About 356","None reported","Consumers should stop using the recalled rugs immediately and contact Touchat for a full refund. Consumers will be asked to destroy the product by cutting it in half, and to provide proof of destruction by sending a photo of the cut product to&nbsp;customer.jurysun@outlook.com to receive a full refund. Touchat is contacting all known purchasers directly.","Sold At","Amazon.com from October 2023 through November 2023 for between $80 and $113.",,,,China,Retailer:,"Jian De Shi Jia Jin Chu Kou You Xian Gong Si&nbsp;DBA Touchat, of China"
24-181,,"April 04, 2024",,"Two Million Black+Decker® Garment Steamers Recalled by Empower Brands in Major Recall Expansion Due to Burn Hazard; Refund Now Offered","BLACK+DECKER Model HGS011 Easy Garment Steamers","This recall expansion involves all BLACK+DECKER Model HGS011 Easy Garment Steamers, including those that were repaired as part of the previous recall in November 2022. The steamers were sold in a variety of colors. The name BLACK+DECKER is located at the base of the steamer. The steamer measures about 11 inches high by 6 inches wide, and has a large handle. The model numbers are printed on the bottom of the steamer and on all sides of the color package, and UPC codes are printed on the sides, back and bottom of the color package.&nbsp;ModelUPCHGS011F&nbsp;0 50875 82840 7HGS011S&nbsp;0 50875 82839 1HGS011&nbsp;0 50875 82838 4HGS011T0 50875 00272 2","The steamers can expel, spray, or leak hot water during use, posing a burn hazard to consumers.",,,Refund,"About 1.6 million (518,500 units were previously recalled in November 2022)","Since the recall was announced in November 2022, Empower Brands has received 317 reports of hot water expelling from the recalled steamers, including 82 reports of burn injuries, seven of which were second-degree burns. 94 of these incident reports involved units that were repaired as part of the original recall or models featuring the updated design, including 19 burn injuries.  ","Consumers should immediately stop using the recalled BLACK+DECKER Model HGS011 Easy Garment Steamers, and contact Empower Brands to receive a full refund.&nbsp;There have been continued reports of burn injuries involving units that were repaired as part of the&nbsp;previous recall in November 2022. The remedy has now been changed to a refund for all units. Consumers, including those who received a replacement upper assembly as part of the November 2022 recall, should contact Empower Brands for a full refund.","Sold At","Walmart, Target, Amazon, Bed Bath &amp; Beyond and other stores nationwide, including online at www.walmart.com, www.target.com, www.amazon.com, www.bedbathandbeyond.com, and www.blackanddeckerappliances.com from June 2021 through February 2024 for between $14 and $23.","Spectrum Brands Inc., of Middleton, Wis., owns subsidiary Empower Brands LLC",,,China,,
24-176,,"March 28, 2024",,"Pure Brands of California Recalls Purefog Juice Liquid Due to Risk of Mold Exposure; Sold Exclusively on Amazon.com","Purefog High Density Natural Fog Juice Liquids","This recall involves Purefog High Density Natural Fog Juice Liquid, Long Lasting, Water Based for all Fog Machines 400-1500 Watts with model number B0BG4L3997 and Lot code #623-PFHD. The model number and lot code are located on the back label at the bottom. The fog juice liquid is used in machines that create a smoke or “fog” effect such as that seen during rock concerts on stage.","The recalled fog liquid can expire sooner than the expiration date listed on the product. This can pose a risk of respiratory or other infections in individuals with compromised immune systems, damaged lungs or an allergy to mold.",,,Refund,"About 3,300","None reported","Consumers should immediately stop using the recalled product, discard the unused product by pouring it down the drain, and contact the firm for a full refund. Consumers are being contacted directly by Amazon.com.","Sold Exclusively Online","Exclusively online at Amazon.com from October 2023 through December 2023 for about $15.",,"Pure Brands of California, of San Diego, California","Amazon.com LLC, of Seattle, Washington","United States",,
24-168,,"March 21, 2024",,"Crown Boiler Recalls Home Heating Boilers Due to Carbon Monoxide Poisoning Hazard","Crown Aruba IV (AWR Series) gas-fired hot water boilers","This recall involves Crown Boiler Aruba IV (AWR Series) gas-fired hot water boilers powered by natural gas and LP (propane) gas. This recall only involves boilers configured for use at altitudes above 2,000 feet. The model name Aruba IV is not found on the label.&nbsp;The boiler is red and gray and 39.5 inches high. A “Crown” logo appears on the upper front-center of the unit. The model number is shown on the boiler’s rating plate, located on the top of the right side of the boiler where shown.&nbsp;Crown is printed on the side, and the model number for Aruba IV is located on a large white label on the red metal side of the boiler. The following model numbers are included in this recall regardless of date manufactured:AWR070BLST3P8UAWR105BLST3P8UAWR140BLST3P8UAWR175BLT3HU1AWR070BLT3HU1AWR105BLT3HU1AWR140BLT3HU1AWR175BNST3P8UAWR070BNST3P8UAWR105BNST3P8UAWR140BNST3P8UAWR175BNT3HU1AWR070BNT3HU1AWR105BNT3HU1AWR140BNT3HU1AWR175ELST2P8UAWR070ELST2P8UAWR105ELST2P8UAWR140ELST2P8UAWR175ENST2P8UAWR070ENST2P8UAWR105ENST2P8UAWR140ENST2P8UAWR210BNST3P8UAWR245BLST3P8UAWR280BNST3P8UAWR210BNT3HU1AWR245BLT3HU1AWR280BNT3HU1AWR210ELST2P8UAWR245BNST3P8UAWR280ELST2P8UAWR210ENST2P8","The blocked vent switch (BVS) can fail to shut down the burners if the boilers are installed at altitudes above 2,000 feet and the vent system becomes blocked. In such an event, the boiler can emit excessive amounts of carbon monoxide into the building, posing a carbon monoxide (CO) poisoning hazard to consumers.",,,Repair,"About 1,100","None reported","Consumers with the recalled boilers should immediately contact Crown Boiler for a free repair that includes a free replacement main burner gas orifice, and a free replacement blocked vent switch if needed. Consumers who continue using the recalled boilers while awaiting repair should have working carbon monoxide alarms installed outside of sleeping areas and on each floor of the home. Consumers can review&nbsp;Protect Your Family from Carbon Monoxide Poisoning | CPSC.gov for more information about preventing carbon monoxide poisoning.","Sold At","Heating and plumbing contractors and wholesale distributors nationwide from July 2012 through December 2023 for between $2,000 and $4,000.",,"Crown Boiler Company LLC, of Philadelphia, Pennsylvania",,"United States",,
24-161,,"March 14, 2024",,"U.S. Boiler Company Recalls Gas-Fired Hot Water Residential Boilers Due to Carbon Monoxide Poisoning Hazard","U.S. Boiler, New Yorker Boiler, Advantage, FORCE and Archer brand gas-fired hot water residential boilers","This recall involves gas-fired residential boilers with brand names U.S. Boiler, New Yorker Boiler, Advantage, FORCE and Archer. The following boiler models that are currently installed at altitudes greater than 5,400 ft. above sea level are part of this recall.&nbsp; The U.S. boiler ES2 and Series 3 models are blue with a black top front and black vents on the front.&nbsp;The logo is located on the black top front of the boiler.&nbsp;The X-2 model has a solid teal color.&nbsp;The logo is located in the front middle of the boiler.&nbsp;The Lancer model is gray with a blue top.&nbsp;The logo is located in the front middle of the boiler.&nbsp;The Force G-3 model is solid gray. The logo is located in the front middle of the boiler.&nbsp;The CGE and CGF models are solid green The logo is located in the front middle of the boiler. The model and serial numbers are located on the boiler rating plate, which is on the top panel of the ES2 and Series 3 models, and on the inside vestibule (behind removable door) on the right side panel for X-2, CG-F, CG-E, AG, Force and Archer models.&nbsp;All of the models are about 40 inches tall from the floor to the top of the jacket.U.S. Boiler ES2 models ES23, ES24, ES25, ES26, ES27, ES28, ES29 (with or without “-N” or “-P” suffix)&nbsp;U.S. Boiler Series 3 models 303, 304, 305, 306, 307, 308, 309 (with or without “-N” or “-P” suffix)&nbsp;U.S. Boiler X-2 models X-202, X-203, X-204, X-205, X-206, X-207, X-208, X-209&nbsp;New Yorker CG-E models CG30E, CG40E, CG50E, CG60E, CG70E, CG80E, CG90E&nbsp;New Yorker CG-F models CG20F, CG30F, CG40F, CG50F, CG60F, CG70F, CG80F, CG90F&nbsp;Advantage AG models AG3, AG4, AG5, AG6&nbsp;FORCE models FORCE02E, FORCE03E, FORCE04E, FORCE05E, FORCE06E, FORCE07E, FORCE08E, FORCE09E&nbsp;Archer Boilers Lancer models LCR-2-038, LCR-3-068, LCR-4-102, LCR-5-136, LCR-6-170&nbsp;","The blocked vent switch (BVS) can fail to shut down the burners if the boilers are installed at altitudes above 5,400 feet and the vent system becomes blocked. In such an event, the boiler can emit excessive amounts of carbon monoxide into the home, posing a carbon monoxide (CO) poisoning hazard to consumers.",,,Repair,"About 2,500","None reported.","Consumers with the recalled boilers should immediately contact U.S. Boiler to receive a free repair that includes a free replacement main burner gas orifice and a free replacement blocked vent switch if needed.&nbsp;Consumers who continue use of the boilers while awaiting repair should have working carbon monoxide alarms outside of sleeping areas and on each floor of the home.Consumers can review&nbsp;Protect Your Family from Carbon Monoxide Poisoning | CPSC.gov for more information about preventing carbon monoxide poisoning.","Sold At","Independent heating and plumbing contractors and wholesale distributors nationwide from February 2009 through November 2023 for between $2,000 and $4,000.",,"U.S. Boiler Company LLC, of Lancaster, Pennsylvania",,"United States",,
24-158,,"March 14, 2024",,"Honeywell Recalls System Sensor L-Series Low Frequency Fire Alarm Sounders and Strobes Due to Risk of Failure to Alert Consumers to a Fire","System Sensor L-series low frequency Sounders and Strobes for residential apartments and commercial buildings","This recall involves all Honeywell System Sounder L-series Low Frequency Sounders, Sounder Strobes, and Compact Sounders. The sounder and strobes are square, with white and red plastic housings, listed for wall mounting and measure about 5.6 by 4.7 inches for the sounders and strobes and about 5.3 by 3.5 inches for the compact sounder. The model number, date codes and “System Sensor” are printed on the product label and carton. Date codes 3034 and 3035 and the following models are included in this recall:&nbsp; HWL-LF, HWL-LF-BP10, HRL-LF, HRL-LF-BP10, HGWL-LF-BP10, P2WL-LF.","The sounders and strobes can malfunction and cause the fire alarm system to fail to alert consumers of a fire.",,,Replace,"About 29,000","Honeywell has received two reports of low or no sound output during installation. No injuries have been reported.","Consumers should contact the firm to arrange for a free inspection and free repair.&nbsp;","Sold At","Honeywell authorized System Sensor installers and fire equipment distributors nationwide from March 2023 through April 2023 for about $107.",,"Honeywell International Inc., of Charlotte, North Carolina and System Sensor, of St. Charles, Illinois",,Mexico,,
24-137,,"February 29, 2024",,"The Home Appliances Recalls Camplux Brand Portable Tankless Water Heaters Due to Fire Hazard","Camplux portable tankless water heaters","This recall involves certain Camplux brand portable tankless water heaters with model numbers AY132, BD158, BW211, BW264, and BW422, with the following sizes and manufacturing dates:ModelProduct DetailsManufacture DateAY1325L 1.32 GPM 34,000 BTU/HROn or before September 17, 2021BD1586L 1.58 GPM 41,000 BTU/HROn or before November 17, 2021BW2118L 2.11 GPM 55,000 BTU/HROn or before November 17, 2021BW26412.8L 2.64 GPM 68,000 BTU/HROn or before November 17, 2021BW42216L 4.22 GPM 110,000 BTU/HROn or before December 20, 2021These water heaters were designed and intended for outdoor use with an attached propane tank to quickly heat water for showering or other hot water needs. The water heaters were sold in white, black, and silver/gray colors. The “Camplux” logo is printed on the front of the unit. The product label is located on the side of the unit and includes the model, size and other product details, serial numbers, and brand information. Consumers will be directed to take a photograph of the label on their Camplux water heater product and send to Camplux to confirm that they have a recalled water heater to receive the replacement gas regulator.","The portable water heaters can leak gas from the gas regulator connection, posing a fire hazard.",,,Repair,"About 42,000","Camplux has received 19 reports of fire incidents involving the recalled water heaters. No injuries have been reported.","Consumers should immediately turn off and stop using the recalled portable water heaters and contact The Home Appliances for a free repair kit. The repair kit consists of a replacement gas regulator with a quick connect attachment that allows for easy connection and disconnection without the need to screw in the gas regulator. Instructions for installing this repair kit will also be provided.","Sold At","Online at Amazon.com and Walmart.com from June 2018 through December 2021 for between $160 and $400.","The Home Appliances Inc., d/b/a Camplux, of North Charleston, South Carolina",,,China,,
24-130,,"February 22, 2024",,"Bulldog Cases Recalls Biometric Gun Safes Due to Serious Injury Hazard and Risk of Death","Bulldog Biometric Firearm Safes","This recall involves Bulldog Magnum Biometric Pistol Vaults, Magnum Biometric Pistol Vaults with Shelf, and Magnum Biometric Top Load Pistol Vaults. The black steel safes are used to store firearms and valuables. The pistol vault (BD4030B) measures 11.5 inches by 8 inches by 5.5 inches, and the pistol vault with shelf (BD4040B) measures 11.5 inches by 10 inches by 8 inches. The top load pistol vault (BD4055B) measures 11.5 inches by 9.8 inches by 2.5 inches. The pistol vault with shelf has one shelf and can store approximately two firearms. The model number can be found on a label on a silver sticker on the back right corner of the safe, and the brand name “Bulldog” appears on the front of the safe.NameModel NumberMagnum Biometric Pistol VaultBD4030BMagnum Biometric Pistol Vault with ShelfBD4040BMagnum Biometric Top Load Pistol VaultBD4055B","The biometric lock on the gun safes can be opened by unauthorized users, posing a serious injury hazard and risk of death.",,,"Replace, Repair","About 33,500","The firm received four reports of the safe being opened by an unauthorized user. No injuries have been reported.","Consumers should immediately stop using the biometric feature of the recalled safe, remove the batteries from the safe, and only use the key when storing firearms. Contact Bulldog to receive a repair kit or free replacement safe for consumers with the Magnum Biometric Pistol Vaults, or a free replacement safe for consumers with the Magnum Biometric Top Load Pistol Vaults.","Sold At","Bass Pro Shops, Walmart and firearm stores nationwide and online at www.Amazon.com from July 2016 through January 2024 for between $194 and $216.","Bulldog Cases, of Danville, Virginia",,,China,,
