"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-239,,"February 05, 2026",,"Semfri Children’s Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets","Semfri Children’s Helmets","This recall involves Semfri-branded children’s multi-purpose helmets. The recalled helmets were sold in size medium (M), fitting a head circumference of about 20.5 to 22.8 inches; and in the following colors: orange, black, blue, navy blue, pink, red and white. All helmets have black padding, black straps and a black buckle. The helmets have a black plastic knob at the back of the helmet for adjusting the fitting. The size is printed on a black circular label located inside of the helmet.","The recalled helmets violate the mandatory safety standard for&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… helmets because the helmets do not comply with the impact attenuation, positional stability, labeling and certification requirements. The helmets can fail to protect the user in the event of a crash, posing a serious risk of injury or death due to head injury.",,,Refund,"About 300","None reported","Consumers should immediately stop using the recalled helmets and contact Semfri for a full refund. Consumers should destroy the helmet by cutting the straps and sending a photo of the destroyed helmet to Semfri_recall@163.com.","Sold Online At","Walmart.com from June 2025 through November 2025 for between $19 and $28.",,,,China,Retailer:,"Jinjiangshi XunMai Network Technology Co., Ltd., dba Semfri, of China"
26-236,,"January 29, 2026",,"Gazelle USA Recalls Urban Arrow FamilyNext Pro Cargo E-Bikes Due to Injury Hazard","Urban Arrow FamilyNext Pro Cargo E-Bikes","This recall involves Urban Arrow FamilyNext Pro Cargo E-Bikes with Fidlock buckles. The recalled bicycle comes in one size and comes in green and black. The frame of the bicycle is made of aluminum with a reinforced foam (EPP) cargo box. The bicycle is 105"" in length and 28"" wide. “Urban Arrow” is imprinted on the bottom of the cargo box.","The buckle can fail to fully latch when used with children in the cargo area, posing injury hazards to children.",,,Repair,"About 320","The firm has received three reports of buckles not fully latching. No injuries have been reported.","Consumers should immediately stop using the e-bikes and contact Gazelle USA to arrange for a free repair of the bench assembly in the cargo area of the e-bike. The repair will include a replacement buckle and will be done at a dealership location.","Sold At","Individual specialty stores from March 2025 through December 2025 for about $9,000.","Gazelle USA, LLC, of Santa Cruz, California",,,Vietnam,,
26-227,,"January 29, 2026",,"Sunneday and Blue Bay Above-Ground Pools 48 Inches and Taller Recalled Due to Drowning Hazard; Manufactured by Starmatrix Group","Sunneday and Blue Bay brand 48-inch and taller above-ground pools","This recall involves all Sunneday and Blue Bay brand above-ground pools 48 inches and taller. Model information and the Sunneday or Blue Bay logo are printed on the liner on the outside of the pool. Pool models subject to this recall include:ModelDescriptionUPC Code70018Sunneday Oasis Cottage 18’x52”85002285852970024Sunneday Oasis Cottage 24’x52”850022858536358015WBlue Bay Softsided Pool 15’x48”191127003583359015GBlue Bay Softsided Pool 15’x48”191127003590360018WBlue Bay Softsided Pool 18’x52”191127003606361018GBlue Bay Softsided Pool 18’x52”191127003613380018TBlue Bay Softsided Pool 18’x52”191127003804The recalled above-ground pools contain a compression strap (also referred to as a reinforcing belt) that wraps around the pool on the outside of the vertical support poles, and may create a foothold, allowing a child to access the pool and drown.Children can still gain access to the pools using these footholds even if the ladder is removed.CPSC’s website&nbsp;www.PoolSafely.gov has free, downloadable educational materials available to the public on pool safety including information on barriers, covers, alarms and other safety information.","The compression strap that surrounds the outside of the pool legs may create a foothold, allowing a child access to the pool, posing a drowning risk.",,,Repair,"About 2,390","None reported","Consumers should contact Starmatrix to request a free repair kit. In the interim, consumers should ensure that children cannot access the pool unattended or, alternatively, drain the pool until the repair can be installed.","Sold Online At","Amazon.com and www.sunneday.com from January 2024 through October 2025 for between $500 and $1,210 depending on the size and model of the pool and accessories purchased.",,"Starmatrix Group Inc., of China",,China,,
26-220,,"January 29, 2026",,"Rear Bolts on Trek and Electra Electric Bicycles Recalled Due to Fall Hazard; Manufactured by Hyena","Rear wheel bolts installed on model year 2026 Trek FX+ 1 and Electra Townie Go! electric bicycles","This recall involves the rear wheel bolts on model year 2026 Trek-branded FX+ 1 Midstep, FX+ 1S Midstep, FX+ 1 Stepover, and FX+ 1S Stepover, and Electra-branded Townie Go! Step Thru and Townie Go! S Step Thru electric bicycles sold before October 28, 2025. The bicycles come in various colors and sizes. The Trek bicycles have the word “TREK” printed on the downtube of the frame and “FX+” is printed on the top tube. The Electra bicycles have the word “townie” printed on the downtube, “electra” on the seat stay, and “go!” on the chain guard. The original rear wheel bolts are black and connect the motor to the rear frame of the bicycles.","The rear wheel bolts can break when torqued, causing the wheel to separate from the bicycle, posing a fall hazard.",,,Repair,"About 19,890","The firm has received seven reports of the rear wheel bolts breaking on affected bicycles. No injuries have been reported.","Consumers should immediately stop using the bicycles with recalled bolts and contact an authorized Trek or Electra dealer to schedule a free repair at the dealer’s location. The dealer will replace the original black rear wheel bolts with new silver rear wheel bolts. Consumers can locate their nearest dealer at https://www.trekbikes.com./us/en_US/store-finder/. Trek will provide consumers who participate in the recall with a $10 in-store credit toward any Trek, Electra or Bontrager merchandise. The credit is valid through December 31, 2026.","Sold At","Trek stores and Trek authorized retailers nationwide and online from April 2025 through October 2025 for about $2,100.",,"Hyena, Inc., of Taiwan",,Taiwan,,
26-203,,"January 22, 2026",,"Johnson Health Tech Expands Recall to Include Matrix Retail and Vision Treadmills Due to Fire Hazard","Matrix Retail T30, TF30, T50, TF50, and T75 treadmills, Vision T9800, TF20, T40, and T80 treadmills","This recall involves Matrix Retail models T30, TF30, T50, TF50, and T75 treadmills, and Vision models T9800, TF20, T40, and T80 treadmills with certain serial numbers. The treadmills have a running platform that measures 60 inches long by 20 inches wide, a 33-inch-wide console, and were sold with a straight power cord with no power cord bracket. “Matrix” or “Vision” is printed on the treadmill and treadmill belt. The model number and frame serial number are located on the lower front crossbar near the power switch. The serial number includes the letters TM, a three-digit model number, and the manufacture date in YY/MM format followed by a five-digit serial. The recalled treadmills were manufactured from June 2007 through January 2024 and do not come with a power cord bracket.&nbsp;&nbsp;This recall is an expansion of the prior recall of Matrix T1 and T3 Series Commercial Treadmills, which were also recalled because the power cord can become loose from the treadmill’s power socket. The remedy in the prior recall of commercial treadmills is a power cord bracket that requires tools for installation. For this recall expansion, the remedy for consumers is a power cord with an automatic locking-style plug that does not require any tools for installation.&nbsp;&nbsp;Model Name/ NumberRecalled Serial Number(s) or RangeMatrix RetailT30 (TM729)TM7291709CA00001 - TM7292104C00380TF30 (TM693, TM693B)TM6931606CA00001 - TM6931705CA00178TM693B1707CA00001 - TM693B2201C00601T50 (TM695, TM767)TM6951607CA00001 - TM6952009C00840TM7672009C00001 - TM76722011C00051TF50 (TM694, TM694B, TM768)TM6941607CA00001 - TM69482009C00514TM694B1605C00008 - TM694B2009K03263TM7682009C00001 - TM7682104C00580T75 (TM703, TM703B, TM703C, TM703E)&nbsp;TM7031607CA00001 - TM70381903C00088TM70382311C00229TM703B1609CA00015 - TM703B1908C00050TM703B2309C00164, TM703B2311C00282TM703C1810C00001 - TM703C2212C00127TM703C2305C00049, TM703C2308C00409TM703E2304C00002 - TM703E2401C00087VisionT9800 (TM87)TM87D070600070, TM87D080600128, TM87D0940059, TM87D120100125, and TM87D1206000127TF20 (TM432, TM432C)TM4321108BD00255 - TM4321610CA00033TM432C1210CA00002 - TM432C1606CA00200T40 (TM433, TM433C)TM4331201BD00466 - TM4331510BD00004TM433C1408CJ00001 - TM433C1602CA00631T80 (TM445)TM4451210BC00001 - TM4451505BC00150TM4451212BD00002 - TM4451406BD00125","The power cord can become loose from the treadmill’s power socket, posing a fire hazard.",,,Repair,"About 47,000","The firm has received 27 reports of overheating at the power cord-socket connection. No injuries have been reported.","Consumers should inspect their treadmills to confirm whether they have a power cord bracket installed on the unit. &nbsp;If there is no power cord bracket, consumers should ensure that the power cord is completely inserted into the treadmill’s power socket before each use, until the treadmill is repaired. Consumers should contact Johnson Health Tech North America to receive a free replacement power cord with an automatic locking-style plug by mail for self-installation. To facilitate consumer participation in this recall, the installation of the replacement power cord does not require any tools.","Sold At","JFW, G&amp;G Fitness, Precision Fitness, Fitness Expo, Fitcorp USA, Better Body Fitness of Montana Inc, BGI Fitness, Treadmill Outlet, Colorado Home Fitness and other retailers, and online at matrixhomefitness.com, visionfitness.com and various other online retailers from April 2012 through May 2025 for between $2,100 and $8,100.","Johnson Health Tech Trading, Inc., of Cottage Grove, Wisconsin",,,China,,
26-188,,"January 15, 2026",,"R.X.Y Bicycle Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets","R.X.Y Bicycle Helmets","This recall involves R.X.Y-branded adult bike helmets. The recalled helmets were sold in one size fitting a head circumference of about 22.44 to 24.41 inches. The helmets are blue with black and have gray padding, black straps with a silver reflective pattern in the center and a black and red buckle with a gray chin strap. The helmets have a black plastic knob at the back of the helmet for adjusting the fitting. Item number “Kx012” is printed on the helmet’s instruction manual.","The recalled helmets violate the mandatory safety standard for&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… helmets because the helmets do not comply with the impact attenuation, positional stability, labeling and certification requirements. The helmets can fail to protect the user in the event of a crash, posing a serious risk of injury or death due to head injury.",,,Refund,About 170,"None reported","Consumers should immediately stop using the recalled helmets and contact R.X.Y for a full refund. Consumers should destroy the helmet by cutting the straps and uploading photos of the helmet with the straps cut off to&nbsp;RXY-recall@outlook.com.","Sold Online At","Amazon.com from September 2025 through November 2025 for about $23.",,,,China,Retailer:,"Tanghexianjinyuanliyueshangmao Co., Ltd. (Tanghe County Jinyuan Liyue Commerce and Trade Co., Ltd.) dba R.X.Y, of China"
26-180,,"January 08, 2026",,"PNW Components Recalls Aluminum Alloy Bicycle Pedals Due to Crash Hazard","Loam Pedal Gen 2 aluminum alloy bicycle pedals","This recall involves the PNW Components Loam Pedal Gen 2 aluminum alloy mountain bike pedal. These pedals were sold after market through online retailers and bicycle shops. The pedal is a platform style (non-clip) pedal and can be identified by a “Tectonic” logo laser etched onto the pedal body on the left corner, on the same side as the threaded axle. The pedals are available in black, silver, green, orange and purple.","The pedal axle can crack, causing the pedal to detach from the crank, posing a fall hazard to the rider.",,,Replace,"About 1,200","The firm has received four reports of the pedal axle cracking and detaching from the crank. No injuries have been reported.","Consumers should immediately stop using the Loam Pedal Gen 2 and contact PNW Components to receive free replacement axles once they become available. In the interim PNW Components is providing consumers with the Range Pedal, free of charge. PNW Components will follow up with consumers regarding the replacement axle system, estimated to begin shipping out to customers on January 5, 2026.","Sold At","Independent bicycle dealers and online at PNWComponents.com, REI.com, Backcountry.com and JensonUSA.com from June 2025 through November 2025 for about $160 per pair.","PNW Components, Inc., of Seattle, Washington",,,Taiwan,,
26-163,,"December 18, 2025",,"Blue Wave Recalls Above-Ground Pools 48 Inches and Taller Due to Drowning Hazard","Blue Wave brand 48-inch and taller above-ground pools","This recall involves all Blue Wave brand above-ground pools 48 inches and taller. Model information is printed on the original box and on the instruction manual and the Blue Wave logo is printed on the liner on the outside of the pool. Blue Wave pool models subject to this recall include:ModelDescriptionUPC CodeNB19790Blue Wave 15-Ft Rd 48-In Active Frame Pool672875005895NB19791Blue Wave 18-Ft Rd 52-In Active Frame Pool672875005925NB19797Blue Wave 18-Ft Rd 52-In Dark Cocoa Wicker Frame Pool672875006106NB19798Blue Wave 24-Ft Rd 52-In Dark Cocoa Wicker Frame Pool672875006137NB19890Blue Wave Rustic Cedar 15-Ft Round 48-In Deep Frame Swimming Pool Package W/Cover672875004874NB19891Blue Wave Rustic Cedar 18-Ft Round 52-In Deep Frame Swimming Pool Package W/Cover672875004881NB19900Blue Wave 18-Ft Round 52-In Gray Rattan Swimming Pool Package W/Cover672875009565NB19902Blue Wave 18-Ft Round 52-In Espresso Wicker Swimming Pool Package W/Cover672875009589NB19904Blue Wave 15-Ft Round 48-In Navy Blue Frame Swimming Pool Package W/Cover672875009916NB19905Blue Wave 18-Ft Round 52-In Navy Blue Frame Swimming Pool Package W/Cover672875009923NB19906Blue Wave 15-Ft Round 48-In Aspen Swimming Pool Package W/Cover672875009930NB19907Blue Wave Mocha Wicker 18-Ft Round 52-In Deep Swimming Pool Package With Cover672875009954NB19908Blue Wave Mocha Wicker 24-Ft Round 52-In Deep Swimming Pool Package With Cover672875009961NB19909Blue Wave Laguna 15-Ft Round 48-In Deep Swimming Pool Package With Cover672875009978NB19910Blue Wave Laguna 18-Ft Round 52-In Deep Swimming Pool Package With Cover672875009985The recalled above-ground pools contain a compression strap (also referred to as a reinforcing belt) that wraps around the pool on the outside of the vertical support poles, and may create a foothold, allowing a child to access the pool and drown.Children can still gain access to the pools using these footholds even if the ladder is removed.CPSC’s website&nbsp;www.PoolSafely.gov&nbsp;has free, downloadable educational materials available to the public on pool safety including information on barriers, covers, alarms and other safety information.Statement of Acting Chairman Peter A. Feldman","The compression strap that surrounds the outside of the pool legs may create a foothold, allowing a child access to the pool, posing a drowning risk.",,,Repair,"About 13,400","None reported","Consumers should contact Blue Wave to request a free repair kit. In the interim, consumers should ensure that children cannot access the pool unattended or, alternatively, drain the pool until the repair can be installed.","Sold At","The Home Depot, Lowe’s, and Dunham’s Sports retail stores nationwide and online at Amazon.com, Walmart.com, Wayfair.com from January 2021 through July 2025 for between $600 and $2,000 depending on the size and model of the pool and accessories purchased.","Blue Wave Products Inc., of Batavia, Illinois",,,China,,
26-162,,"December 18, 2025",,"SereneLife Home Recalls Above-Ground Pools 48 Inches and Taller Due to Drowning Hazard","SereneLife brand 48-inch and taller above-ground pools","This recall involves all SereneLife brand above-ground pools 48 inches and taller. Models SLPORND15 and&nbsp;SLPORND18 are included in this recall. Model information and the SereneLife logo are printed on the liner on the outside of the pool.The recalled above-ground pools contain a compression strap (also referred to as a reinforcing belt) that wraps around the pool on the outside of the vertical support poles, and may create a foothold, allowing a child to access the pool and drown.Children can still gain access to the pools using these footholds even if the ladder is removed.CPSC’s website&nbsp;www.PoolSafely.gov&nbsp;has free, downloadable educational materials available to the public on pool safety including information on barriers, covers, alarms and other safety information.Statement of Acting Chairman Peter A. Feldman","The compression strap that surrounds the outside of the pool legs may create a foothold, allowing a child access to the pool, posing a drowning hazard.",,,Refund,"About 80","None reported","Consumers should stop using the recalled above-ground pools immediately and contact SereneLife Home for a full refund. Consumers will need to provide photographic evidence of destruction or disposal of the product to receive a full refund from SereneLife Home.","Sold Online At","Amazon.com, Walmart.com, Wayfair.com, Target.com and the SereneLife website (serenelifehome.com) from December 2021 through May 2025 for between $300 and $500 depending on the size and model of the pool and accessories purchased.","Sound Around Inc. dba SereneLife Home",,,China,,
26-154,,"December 18, 2025",,"TopHomer Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violation of the Virginia Graeme Baker Pool and Spa Safety Act; Sold on Amazon by TopHomerUS","TopHomer Pool Drain Covers","This recall involves TopHomer-branded 8-inch pool drain covers that are sold for use in swimming pools. The top grate is 7.2 inches in diameter, and the bottom mounting plate is 8 inches in diameter. They are white and made of ABS plastic. “Listed suction fitting,” “SP-1053-B,” and “88D9 148 GPM” are printed on the center of the grate. “Use screws to keep grate secured to dram (drain) at all times” is printed on the outer ring of the grate.","The recalled drain covers violate the entrapment protection standards of the&nbsp;https://cpsc.gov/Business--Manufacturing/Business-Education/FAQ?p=3053&… Graeme Baker Pool and Spa Safety Act (VGBA), posing entrapment and drowning hazards to swimmers and bathers.",,,Refund,"About 1,040","None reported","Pool owners, pool operators and consumers should immediately stop using pools with the recalled pool drain covers. To receive a refund, consumers should remove the drain cover from the pool, take a photo of the removed cover, and send it to the recalling firm by email at&nbsp;Tophomer.recall@outlook.com. Ensure all pools and spas have VGBA-compliant drain covers and teach children to stay away from drains.&nbsp;","Sold At","Amazon.com from August 2024 through October 2025 for between $15 and $26.",,,,China,Retailer:,"Guangzhoushuoshenghaoyikejiyouxiangongsi, dba TopHomerUS, of China"
26-152,,"December 18, 2025",,"Pedego Electric Bikes Recalls Fat Tire Trikes Due to Fall and Laceration Hazards","Fat Tire Trikes","This recall involves the Fat Tire Trike, an aluminum adult three-wheeled electric tricycle. It has a rectangular label on the downtube near the front of the frame with the word “Pedego” printed on it. The product was sold in matte black.","The trike frame can develop a hairline fracture near a weld, which can cause the tubes to separate, posing fall and laceration hazards.",,,Repair,"About 400","Pedego has received 16 reports of the trike frame breaking, including one report of a laceration to the leg.","Consumers should immediately stop using the recalled Fat Tire Trikes and contact Pedego to schedule a repair involving the replacement of a section of the frame, which will be installed by a Pedego dealer of their choice at no charge to the consumer. Consumers should fill out a registration form at&nbsp;https://pedegoelectricbikes.com/pages/product-recalls.","Sold At","Pedego stores nationwide and online at PedegoElectricBikes.com from March 2024 through March 2025 for between $3,500 and $4,000.","Pedego, LLC, of Fountain View, California",,,China,,
26-151,,"December 18, 2025",,"Pacific Cycle Recalls Schwinn Ovation Bicycle Child Carriers Due to Fall Hazard","Schwinn Ovation Bicycle Child Carriers","This recall involves the Schwinn Ovation Bicycle Child Carrier, Model SW80356. The product is black with a gray seat cushion, black harness straps, and red buckles. It attaches to a rear bike rack that was sold with the carrier. The impacted date codes are 712A0329BE and 712A0421BE. The model number and date code are located on the underside of the carrier.","The buckles securing the restraints around the child can release during use, posing a fall hazard.",,,Refund,"About 650","Pacific Cycle is aware of one incident where the buckles released. No injuries have been reported.","Consumers should immediately stop using the recalled carriers and contact Pacific Cycle for a full refund.","Sold At","Amazon.com and schwinnbikes.com from May 2025 through September 2025 for between $190 and $230.","Pacific Cycle Inc., of Madison, Wisconsin",,,China,,
26-150,,"December 18, 2025",,"Amp Fit Recalls AMP Smart Fitness Machines Due to Laceration and Serious Injury Hazard","AMP MP2 Smart Fitness Machine","This recall involves the MP2 model of the AMP Smart Fitness Machine, a wall-mounted strength-training device. It provides full-body, resistance-based workouts utilizing an adjustable arm and integrates with Amp Fit digital app platform for personalized fitness training.&nbsp;","The arm on the MP2 model of the fitness machine does not lock properly, which can allow the arm to swing unexpectedly, posing a risk of laceration or serious injury.",,,Repair,"About 1,900","The firm has received 10 reports of the arm on the fitness machine not locking properly, resulting in lacerations to the head and bruising to the shoulder and other body.","Consumers should immediately stop using the recalled fitness machine and contact Amp Fit to schedule a free inspection and repair that will be conducted at the consumers’ residence by an authorized technician. The repair involves the replacement of a part within the shoulder cap of the locking mechanism that helps to ensure the locking mechanism is fully engaged.&nbsp;","Sold Online At","Ampfit.com from January 2025 through August 2025 for about $1,800.","Amp Fit, Inc., of Middletown, Delaware",,,China,,
26-148,,"December 11, 2025",,"Luyuan Recalls Youth ATVs Due to Risk of Serious Injury or Death from Crash Hazard; Violate Mandatory Standard for All-Terrain Vehicles","X-Pro Eagle 40cc Youth ATVs and FRP Sahara 40cc Youth ATVs","This recall involves the X-Pro Eagle 40cc Youth ATV, Model CARTOONS and the FRP Sahara 40cc Youth ATV, Model SHR 40-RED-M. The ATVs come in various colors. Look for “X PRO” labels on the sides of the plastic body or “FRP” labels on the front small plastic cover as well as the sides of the plastic body.","The recalled youth ATVs violate the mandatory ATV safety standard. The youth ATVs’ mechanical suspension fails to comply with safety requirements, posing a crash hazard. Additionally, the handlebars pose a laceration hazard, if the child rider’s body or head impacts the handlebars at high speed. ATVs that fail to meet the mandatory safety requirements pose a risk of serious injury or death.",,,Repair,"About 2,290","None reported","Consumers should immediately stop using the X-Pro Eagle 40cc Youth ATVs and FRP Sahara 40cc Youth ATVs and contact Luyuan for a free repair from an authorized repair shop.","Sold Online At","X-Pro Eagle 40cc Youth ATVs were sold online at Walmart.com, Powersportsmax.com, and Xprousa.com from June 2025 through September 2025 for between $480 and $500. FRP Sahara 40cc Youth ATVs were sold online at Amazon.com, Temu.com, and Frpmoto.com from April 2025 through September 2025 for between $460 and $480.","Luyuan Inc., of City of Industry, California","Yongkang Luyuan Industrial &amp; Trading Co., Ltd., of China",,China,,
26-138,,"December 11, 2025",,"TREK Recalls Electric Bicycles Due to Fall or Crash Hazard","Model Year 2026 Trek-branded Domane+ ALR 5, Domane+ ALR 6 AXS, Checkpoint+ SL 6 and Checkpoint+ SL 7 Electric Bicycles","This recall involves Model Year 2026 Trek-branded Domane+ ALR 5, Domane+ ALR 6 AXS, Checkpoint+ SL 6 and Checkpoint+ SL 7 electric bicycles. The bicycles come in various colors and sizes. The word “TREK” is located on the downtube of the frame on the bicycle, and the model's name is printed on the top tube.","The bolts on the chainring can come loose, causing the chainring to separate from the bike, resulting in a fall or crash hazard to the user.",,,Repair,"About 700","The firm has received three reports of the bicycle chainring coming loose on the recalled bikes. No injuries have been reported.","Consumers should immediately stop using the recalled bicycles and contact an&nbsp;authorized Trek dealer to schedule a free repair at the dealer location. The dealer will tighten the chainring bolts to the correct specification. Trek will provide consumers who participate in the recall with a $20 in-store credit toward Trek, Electra, or Bontrager merchandise. The credit is valid through December 31, 2026.","Sold At","Independent bicycle retailers and Trek authorized retailers nationwide and online from July 2025 through September 2025 for between $5,000 and $8,000.","Trek Bicycle Corporation, of Waterloo, Wisconsin",,,Cambodia,,
26-122,,"November 26, 2025",,"Outdoor Master Children’s and Youth Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard for Bicycle Helmets; Sold and Imported by Outdoor Master","Outdoor Master Children’s and Youth Helmets","This recall involves two models of Outdoor Master-branded children’s and youth bicycle/multi-purpose helmets. Helmet model OM-TD BIKE is blue with a dinosaur print, has black padding, black straps, a black buckle and a black plastic knob at the back of the helmet for adjusting the fitting; and was sold in children’s size small (S), fitting a head circumference from 48 to 52 cm (18.9 to 20.5 inches).&nbsp;“OM-TD BIKE” and “05/2024” (the manufacture date) is printed on a label inside the helmet, and the brand is printed&nbsp;on the back of the helmet. Helmet model OM-KSKB is deep green with black padding, yellow straps, a black buckle and a black plastic knob at the back of the helmet for adjusting the fitting; and was sold in youth size small (S), fitting a head circumference from 46 to 52 cm (18.1 to 20.5 inches).&nbsp;“OM-KSKB” and “11/2022” (the manufacture date) is printed on a label inside the helmet and the brand is printed on the front and back of the helmet.","The recalled children’s and youth helmets violate the mandatory safety standard for bicycle helmets. Particularly, the helmets do not comply with the positional stability and coverage requirements. The helmets can fail to protect the user in the event of a crash, posing a risk of injury or death due to head injury.",,,Refund,"About 24,300","None reported","Consumers should immediately stop using the recalled helmets and contact Outdoor Master for instructions on how to register for a full refund.","Sold Online At","Amazon.com and Walmart.com from June 2024 through February 2025 for between $20 and $32.&nbsp;","Maysun Products, Inc., dba Outdoor Master, of Chino, California",,,China,,
