"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
24-273,,"June 20, 2024",,"Cinmar Recalls Frontgate Chaise Lounge Chairs Due to Finger Crushing and Amputation Hazards","Frontgate Resort Collection Newport Aluminum and Teak Chaises","This recall involves all Cinmar Frontgate Resort Collection Newport Aluminum Chaises (SKU 67333), sold in sets of two and in five different colors: architectural bronze, champagne silver, cobalt, matte black and matte white; and Frontgate Resort Collection Newport Teak Chaises (SKU 166218), sold in sets of two in weathered and natural finishes. The chaises are reclining outdoor lounge chairs measuring about 51 inches long and 31 inches wide, with a powder-coated aluminum or teak frame, a chaise-style seat, and a backrest made of mesh. The chaises have an adjustable backrest that reclines to four positions, from upright to fully reclined. “FRONTGATE” is printed in black lettering on a silver badge at the back of the chair.&nbsp;","When adjusting the backrest while seated, the adjustable backrest can unexpectedly descend with force, posing finger crushing and amputation hazards.",,,Repair,"About 70,000","Cinmar has received three reports of incidents involving consumers’ fingers becoming entrapped between the adjustable backrest and the chair frame, resulting in two partial finger amputation injuries, and one finger-crushing injury requiring surgery.","Consumers should immediately stop using the recalled chaise lounge chairs, and contact Cinmar for a free repair. Consumers must submit a photo of the chaise to Cinmar to receive a free repair kit, including a new backrest support bar and assembly instructions.","Sold At","Frontgate stores in Georgia, Kentucky, North Carolina, Ohio and Texas, and online at Frontgate.com and in Frontgate catalogues from February 2014 through December 2023 for between $600 and $1,400.","Cinmar LLC, of West Chester, Ohio",,,China,,
24-278,,"June 20, 2024",,"Orly Corporation Recalls Lavender Scented Candles in a Round Wooden Bread Bowl Due to Fire and Burn Hazards; Sold Exclusively at Cracker Barrel Old Country Store","Lavender scented candles in a round wooden bread bowl","This recall involves lavender scented candles in a round wooden bread bowl. These three-wick candles weigh about 8 ounces and contain three strands of lavender on top.&nbsp;""CBOCS Distribution, Inc."" and UPC 197712076826 are reflected on the label printed on the underside of the candle, as well as a warning on how to prevent fires.","The candle’s flames can reach excessive heights and can ignite the bowl, posing fire and burn hazards.",,,Refund,"About 3,600","The firm has received eight reports of flames reaching excessive heights, including three reports of minor burns.","Consumers should immediately stop using the recalled lavender scented candle in a round wooden bread bowl, and return the product to any Cracker Barrel Old Country Store® location for a full refund.","Sold At","Cracker Barrel Old Country Store® retail stores from November 2023 through May 2024 for about $13.","CBOCS Distribution Inc., of Lebanon, Tennessee",,,Vietnam,,
24-279,,"June 20, 2024",,"Six-Drawer Dressers Sold Exclusively at Rooms To Go Recalled Due to Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Imported by Global Home USA","Cedona Natural View six-drawer dressers","This recall involves Global Homes USA Cedona Natural View six-drawer dressers, with model 33117082. The product is about 68 inches long by 18 inches wide by 36 inches tall, and weighs approximately 238 pounds. The product has a white label on the back of the dresser that&nbsp;has the model number&nbsp;33117082&nbsp;printed on it in black ink.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers do not comply with the performance requirements of the STURDY Act.",,,Replace,"About 400","None reported","Consumers should stop using the dresser immediately and contact Rooms To Go for a free replacement. Rooms To Go will schedule a free delivery of the replacement and remove the recalled dresser. Rooms to Go is contacting all known purchasers directly.","Sold At","Rooms To Go stores nationwide and online at www.roomstogo.com from November 2023 through February 2024 for about $1,000.","Global Homes USA, of Charlotte, North Carolina",,,India,,
24-263,,"June 13, 2024",,"Adven Group Recalls Nap Queen Sleep Victoria Hybrid Mattresses Due to Fire Hazard; Violation of Federal Mattress Flammability Regulations","Nap Queen Sleep Victoria Hybrid Mattresses","This recall involves all sizes and thicknesses of the Nap Queen Sleep Victoria Cooling Gel and Pocket Coil Hybrid Mattresses manufactured prior to October 2023, models NQ691011, NQ691015, NQ691021, NQ691031, NQ691041, NQ691211, NQ691215, NQ691221, NQ691231, NQ691241, NQ69811, NQ69815, NQ69821, NQ69831 and NQ69841. The single-sided mattresses have a white knit top panel quilted in wavy diamonds, and a black woven quilted side panel. They were sold compressed in a box. The mattresses’ top and bottom edges are black with yellow stitching. “Nap Queen Sleep”, “Victoria Hybrid,” the model number, and manufacture date appear on a white label sewn onto the mattress cover.","The recalled mattresses violate mandatory federal flammability regulations for mattresses, posing a fire hazard to consumers.",,,Repair,"About 117,200","None reported.","Consumers should stop using the recalled mattresses immediately, and contact Nap Queen to receive a free fitted cover to put on their mattress to bring it into compliance with the federal standard. The firm is contacting all known purchasers directly.","Sold At","Stores nationwide and online at Amazon.com, Walmart, Home Depot, Wayfair, Target, Bed Bath and Beyond, and Napqueensleep.com from February 2020 through October 2023 for between $160 and $375.","Adven Group, dba Nap Queen Sleep, of Missouri City, Texas",,,"United States, Kosovo, and Greece",,
24-254,,"June 06, 2024",,"Good Earth Lighting Recalls More than 1.2 Million Rechargeable Integrated Lights to Due to Fire and Burn Hazards; One Death Reported","Good Earth Rechargeable Integrated Lights","Washington, D.C. – The U.S. Consumer Product Safety Commission (CPSC) and Good Earth Lighting Inc., of Mount Prospect, Illinois, are announcing the recall of more than&nbsp;1.2 million Good Earth Rechargeable Integrated Lights following the report of a consumer who died, and another who was treated for smoke inhalation when the product overheated and caused a fire in their home last year.&nbsp;Good Earth Lighting is aware of nine additional reports of lights overheating, including six that resulted in fires and property damage.This recall involves rechargeable lights&nbsp;with model numbers starting with RE1122, RE1145, RE1362 and RE1250. In addition, about 37,800 lights were sold in Canada. The model number is printed on a white sticker on the back of the light.The lights’ lithium-ion batteries are intended for use as alternatives to permanently wired fixtures in areas such as closets, cupboards, staircases and any place where there are barriers to installing wired lights. The recalled lights measure about 12 inches long and are sold in packages of one or two units. They were sold in a variety of colors, including white, silver, almond, black and rose gold with a charging cable; and with or without a remote control and/or power adapter.&nbsp;The lights were manufactured in Cambodia and China.&nbsp;The recalled lights were sold at hardware and home improvement stores nationwide, including Lowe’s, Ace Hardware, Meijer, and Menards, and online at&nbsp;Goodearthlighting.com,&nbsp;Amazon.com,&nbsp;Lowes.com and&nbsp;QVC from October 2017 through January 2024 for about $20 for the single unit and about $35 for the bundle.Consumers should immediately stop using the lights and contact Good Earth Lighting to receive a free replacement light of at least equal value to the purchase price of the recalled light, including shipping at no charge. Contact Good Earth Lighting at 800-291-8838&nbsp; from 8:30 a.m. to 5 p.m. CT Monday through Friday, email at&nbsp;productrecall@goodearthlighting.com, or online at&nbsp;https://goodearthlighting.com/productrecall&nbsp;or https://goodearthlighting.com and click on the “Product Recall” link for more information.","The recalled light’s battery can overheat and ignite the light’s plastic housing, posing fire and burn hazards to consumers.",,,Replace,"More than 1.2 million (In addition, about 37,800 lights were sold in Canada)","There is a report of one customer who died, and another who was treated for smoke inhalation when the product overheated and caused a fire in their home. Good Earth Lighting is aware of nine additional reports of lights overheating, including six that resulted in fires and property damage. ","Consumers should immediately stop using the recalled lights, and contact Good Earth Lighting to receive a free replacement light of at least equal value to the purchase price of the recalled light, including shipping, at no charge. Consumers will be asked to write the date and initial next to the model number on the back of the light, and write “Recalled” on the front of the light. Consumers will also be asked to upload photos to&nbsp;https://goodearthlighting.com/productrecall.","Sold At","The recalled lights were sold at hardware and home improvement stores nationwide, including Lowe’s, Ace Hardware, Meijer and Menards, and online at Goodearthlighting.com, Amazon.com, Lowes.com and QVC from October 2017 through January 2024 for about $20 for the single unit and about $35 for the bundle.",,,,"Cambodia and China",,
24-248,,"May 30, 2024",,"Medline Industries Recalls 1.5 Million Adult Portable Bed Rails Due to Serious Entrapment and Asphyxia Hazards; Two Deaths Reported","Medline Bed Assist Bar adult bed rails","Washington, D.C. -- The U.S. Consumer Product Safety Commission (CPSC) and Medline Industries LP, of Northfield, Illinois, are announcing the recall of two models of Bed Assist Bar adult portable bed rails. The recalled bed rails pose a risk of entrapment and asphyxia because users can become entrapped within the rail, or between the rail and mattress.Medline has received two reports of entrapment deaths associated with the Bed Assist Bars. The deaths occurred in July 2019 and November 2023 and involved a 76-year-old woman at a senior nursing facility in Iowa and an 87-year-old woman at a residential care facility in South Carolina.&nbsp;The recalled bed rails have model numbers MDS6800BA and MDS6800BAH. The two models are identical, but model MDS6800BA was sold individually and model MDS6800BAH was sold in cases of three units. The bed rails are made of black metal tubing with a rounded black foam rubber grip handle and a fabric pouch. The name “Medline” and the model number are printed on a label located on the support frame of the bed rail near the vertical portion of the bed rail.Medline sold about 1.5 million of the recalled bed rails from July 2009 through March 2024 for between $32 and $64. The recalled bedrails were sold through Medline’s websites, Medline.com and athome.medline.com, major online retailers, including Amazon and Walmart.com, online pharmacies, including CVS.com and Walgreens.com, and online medical supply stores nationwide, including Cascade Healthcare Solutions and Magic Medical.&nbsp;They were manufactured in China.Medline also sold about 5,522 units in Canada.&nbsp;Health Canada’s Press release is available at:&nbsp;https://recalls-rappels.canada.ca/en/alert-recall/medline-adult-portable-bed-rails-recalled-due-entrapment-hazard.Consumers should immediately stop using the recalled bed rails and contact Medline for a refund.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","When the recalled bed rails are attached to an adult’s bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.",,,Refund,,,"Consumers should immediately stop using the recalled bed rails and contact Medline to receive a full refund.",,,,,,,,
24-231,,"May 09, 2024",,"Spin Swivel Chairs Recalled Due to Fall Hazard; Imported by Article","Spin Swivel Chairs","This recall involves Spin Swivel Chairs. The upholstered swivel chairs have gold-colored stainless steel swivel legs and were sold in ivory, gray, orange, and blue upholstery. The swivel chairs measure approximately 32.5 inches tall, 32 inches deep, and 30.5 inches wide.","The swivel chair’s base can break, posing a fall hazard.",,,Repair,"About 4,500 (In addition, about 140 were sold in Canada)","The firm has received 190 reports of the base of the swivel chair breaking. No injuries have been reported.","Consumers should immediately stop using the recalled swivel chairs, and contact Article for a free replacement base and installation instructions. Article is contacting all known purchasers directly.","Sold At","Exclusively online at article.com from July 2021 through June 2023 for about $700.","Trademango Solutions Inc., dba Article, of Canada",,,Vietnam,,
24-217,,"May 02, 2024",,"Children’s Dressers Sold Exclusively at Rooms To Go Recalled Due to Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Imported by LFN Limited","Mill Valley Jr. six-drawer youth dressers","This recall involves&nbsp;Mill Valley Jr. six-drawer youth dressers in either white or cherry with model numbers C2192Y-N04 and C2193Y-N04. The dressers are approximately 57 ½ inches long by 18 inches wide by 35 inches high, and weigh about 132 pounds. They have a white label on the rear panel with either “C2192Y-N04” (White) or “C2193Y-N04” (Cherry).","The recalled dressers are unstable if they are not properly anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the performance requirements of the STURDY Act.",,,Replace,"About 200","None reported.","Consumers should stop using the dressers immediately, keep children away from them, and contact Rooms To Go for a free replacement dresser. Rooms To Go will schedule a free delivery of the replacement, and remove the recalled dresser. Rooms To Go is contacting all known purchasers directly.","Sold At","Rooms To Go stores nationwide and online at www.roomstogo.com from December 2023 through January 2024 for about $450.","LFN Limited, of China",,,Vietnam,,
24-198,,"April 11, 2024",,"Innovative Bedding Solutions and SBL Recall GhostBed Natural Mattresses Due to Fire Hazard; Violation of Federal Mattress Flammability Regulation","GhostBed-branded Natural Mattresses","This recall involves GhostBed Natural mattresses, model number beginning with 13GBNAT or “Natural.” The mattresses measure approximately 12 inches thick, and have an ivory quilted top panel and an ivory knit quilted side panel with horizontal lines. They were sold in Twin, Twin XL, Full, Queen, King, Split King and California King sizes. The GhostBed Natural logo is embroidered in black and green on the mattress cover. The model number and date of manufacture in MM/YYY can be found on the white label sewn into the seam of the mattress. The recalled mattresses were manufactured from June 2021 through March 2023.","The mattresses violate the smoldering ignition requirements of the federal mattress flammability regulation, posing a fire hazard.",,,Repair,"About 1,250","None reported","Consumers should immediately stop using the mattress, and contact GhostBed to receive a free cover to put on the mattress to bring it into compliance with the federal regulation. GhostBed is contacting all known purchasers directly.","Sold Online At","GhostBed.com, GhostBedNatural.com and other websites from June 2021 through March 2023 for between about $1,200 and $2,500.",,"Innovative Bedding Solutions, of Buena Park, California and SBL of Cicero, Illinois",,"United States",,
24-193,,"April 11, 2024",,"Red Land Cotton Recalls Quilts and Shams Due to Laceration Hazard","Red Land Cotton “Quilts” and “Quilted Shams”","This recall involves Red Land Cotton quilts and quilted shams. The Classic quilts come in white, natural, ticking stripe, blue, or gray, in all sizes: twin, full/queen, and king/California king sizes. The Classic quilted euro shams come in white, natural and ticking stripe. King and Standard shams are white, natural, blue, gray and ticking stripe. Baby quilts come in white, natural and charcoal ticking print.","Pieces of broken needles were found inside some quilts and quilted shams, posing a laceration hazard.",,,"Refund, Replace","About 17,400","The firm has received three reports of consumers being jabbed by a sharp metal needle from the product, including one breaking the skin on a consumer’s hand.","Consumers should immediately stop using the recalled quilts and quilt shams and visit&nbsp;www.redlandcotton.com/pages/voluntary-quilt-recall for instructions on how to participate in the recall. Red Land Cotton will be offering a replacement product (of the same value) or a refund in the form of a store credit or a refund check. Consumers will be asked to provide proof of purchase, in the way of photos of the recalled products, a purchase receipt, or other form of payment documentation. Red Land Cotton is notifying all known consumers who purchased the recalled products.","Sold At","Red Land Cotton store and online at redlandcotton.com and amazon.com from May 2023 through February 2024 for between $75 and $310.",,"Red Land Cotton, Moulton, Alabama",,"United States",,
24-179,,"April 04, 2024",,"Essential Medical Supply Reannounces Recall of Adult Portable Bed Rails Due to Entrapment and Asphyxia Hazards; Two Additional Deaths Reported After 2021 Recall","Endurance® Hand Bed Rails","Washington, D.C. --&nbsp;The U.S. Consumer Product Safety Commission (CPSC) and Essential Medical Supply Inc., of Orlando, Florida, are reannouncing the recall of four models of the company’s Endurance Hand Bed Rails. This recall involves the Hand Bed Rail (model P1410), Hand Bed Rail with Pouch (model P1410-P), Hand Bed Rail with Floor Support (model P1411), and Hand Bed Rail with Floor Support with Pouch (model P1411-P).&nbsp;They were originally&nbsp;recalled in December 2021.Since that recall was announced, two additional entrapment deaths have been reported. In December 2022, an 86-year-old man died at an assisted living facility in Connecticut, and in August 2023, a 99-year-old man died at his home in California.&nbsp;CPSC previously announced the recall on December 22, 2021, following the entrapment death of an 86-year-old man in California. He died at his home in December 2012, reportedly from the Endurance Hand Bed Rail (model P1410).When attached to an adult’s bed, users can become entrapped within the bed rail or between the rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.CPSC and Essential Medical Supply Inc. urge consumers to stop using the recalled bed rails immediately and to check their homes and the homes and assisted living facilities of loved ones for the recalled bed rails.Essential Medical Supply Inc. sold about 272,000 units of the bed rails at medical supply stores nationwide and online at&nbsp;www.amazon.com and&nbsp;www.walmart.com. The bed rails were sold from October 2006 through December 2021 for between $36 and $98.&nbsp;The name “Essential Medical Supply, Inc.” and the model number are printed on a label located on the grip handle of the bed rails. The rails are made of either chrome or white metal tubing and include black padding on the grip handle and under-bed frame. They measure approximately 17 inches to 21 inches high by 20 inches wide.&nbsp;Only bed rails that do not have model numbers ending in “R” are included in this recall.Consumers should immediately stop using the recalled bed rails, disassemble and dispose of them to prevent reuse. Essential Medical Supply has ceased operations and is no longer offering a remedy to consumers.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","When attached to an adult’s bed, users can become entrapped within the bed rail or between the rail and the side of the mattress. This poses a serious entrapment hazard and risk of death by asphyxiation.",,,,"About 272,000","CPSC previously announced the recall on December 22, 2021, following the entrapment death of an 86-year-old man in California. He died at his home in December 2012, reportedly from the Endurance Hand Bed Rail (model P1410). Since that recall was announced, two additional entrapment deaths have been reported. In December 2022, an 86-year-old man died at an assisted living facility in Connecticut, and in August 2023, a 99-year-old man died at his home in California. ","CPSC urges consumers to dispose of the recalled bed rails and NOT resell or donate them. It is a violation of federal law to sell or distribute recalled products. The firm is no longer in business, so there is no remedy for consumers.","Sold At","Essential Medical Supply Inc. sold about 272,000 units of the bed rails at medical supply stores nationwide and online at www.amazon.com and www.walmart.com. The bed rails were sold from October 2006 through December 2021 for between $36 and $98.",,,,,,
24-166,,"March 21, 2024",,"Culture Kings Recalls Sneaker Basel Magnetic Levitation Displays Due to Laceration and Ingestion Hazards","Sneaker Basel Double Magnetic Levitation Displays","This recall involves two models of Culture Kings’ Sneaker Basel Double Magnetic Levitation Displays used to showcase floating pairs of sneakers at home by consumers. Model CXF-22, Magnetic Levitation Sneaker Display 2, has a black or black/white color combination rectangular frame. Model CXF-24B, Stackable Magnetic Levitation Sneaker Display, has an uppercase I-shaped black frame. The displays have LED lighting and were sold with or without a remote control. Both models came with two magnets, counterweight beads and a power adaptor. The Culture Kings logo appears on the side of the display. Only displays that levitate two sneakers are included in this recall.","The sneaker display’s magnets can forcefully attract, break, splinter and emit sparks, posing a laceration hazard. In addition, when two or more high-powered magnets are swallowed, either accidentally or intentionally, the ingested magnets can attract each other and become lodged in the digestive system. This can lead to perforations, twisting and/or blockage of the intestines that can lead to infection and death.",,,"Dispose, Refund","About 4,300","The firm has received one report of an incident in the U.S. where the magnets collided and shattered during use, without injury. The firm has received seven reports of incidents in Australia where the magnets collided and shattered during use, including four minor injuries.","Consumers should immediately stop using the recalled displays, store them away and contact Culture Kings for a full refund. Consumers should keep the magnets at least six inches apart during handling. If the magnets come together, consumers should not attempt to separate them. Consumers will be asked to request free “Recalled Product” stickers for the magnets and to place a sticker on the metal side of each magnet, destroy the display by cutting the power cord, and upload a photo of the stickered magnets and destroyed display to https://www.recallrtr.com/sneakerdisplays. The magnets and sneaker display should be discarded after the refund is received.","Sold At","Online at culturekings.com from July 2020 through January 2023 for between $68 and $260.","Culture Kings USA Inc., of San Francisco, California",,,China,,
24-150,,"March 07, 2024",,"Sleep Technologies Recalls Eco Terra Mattresses Due to Fire Hazard; Violation of Federal Mattress Flammability Regulation; Sold Exclusively on Ecoterrabeds.com","Eco Terra Hybrid Latex Mattresses","This recall involves&nbsp;model ECO TERRA Eco Terra Mattresses manufactured from Aug 5, 2022 to Aug 18, 2022. The mattresses are 10 inches&nbsp;thick with a top panel that is ivory and quilted. The side panel is brown knit quilted with horizontal lines, and the top and bottom tape edges are ivory.&nbsp;The manufacture dates and model name “ECO TERRA” are located on the mattress label, sewn into the cover.","The mattresses violate the smoldering ignition requirements of the federal mattress flammability regulation, posing a fire hazard.",,,Repair,"About 84","None reported","Consumers should immediately stop using the recalled mattress, and contact Sleep Technologies to receive a free cover to put on the mattress to bring it into compliance with the federal regulation. Sleep Technologies is contacting all purchasers directly.","Sold Exclusively At","Online at Ecoterrabeds.com in August 2022 for about $900.",,"Sleep Technologies Inc., d/b/a The Natural Latex Co. of Camarillo, California",,"United States",,
24-134,,"February 29, 2024",,"Mobile Stands for Large Interactive Flat Panel Displays Recalled Due to Tip-Over and Entrapment Hazards; Imported by SMART Technologies","Electric Height-Adjustable Mobile Stands for Large Interactive Flat Panel Displays","This recall involves SMART Technologies’ Electric Height-Adjustable Mobile Stands for Large Interactive Flat Panel Displays. The recalled stands have model numbers FSE-400 (worldwide) and FSE-410 (US and Canada). They are white in color and have a wheelbase with four wheels. The model number, serial number and SMART logo are located on a label on the back of the mobile stand. Consumers should go online to https://support.smarttech.com/docs/accessories/stands-and-wall-mounts/fse-400/en/important-info/important-info.cshtml to see if their serial number is included in this recall.&nbsp;","The wheelbase welds on the stands can bend or break while the stand is being moved, causing the stands to fall over, posing tip-over and entrapment hazards.",,,Replace,"About 750","The firm has received one report of the wheelbase welds breaking while the stand was being moved. No injuries have been reported.","Consumers should immediately stop using the recalled mobile stands and contact SMART Technologies ULC for an on-site replacement of the wheelbase free of charge. SMART and its authorized resellers are contacting known purchasers directly.&nbsp;","Sold At","SMART authorized distributors and resellers who sold directly to businesses nationwide from May 2023 through December 2023 for about $1,735.&nbsp;","SMART Technologies ULC, of Canada",,,Netherlands,,
24-123,,"February 22, 2024",,"JURLEA Rugs Recalled Due to Fire Hazard; Violation of Federal Flammability Regulations; Sold Exclusively on Amazon.com by Yalande-US","JURLEA Area Rugs","This recall involves two styles of large area rugs sold in three different sizes. The rugs come in neutral, multicolor designs. No labels are present on the product.&nbsp;ColorSizesLight Gray/Ivory5’3” x 6’6”6’6” x 8’2”6’6” x 9’10”Gray Beige/Light Yellow5’3” x 6’6”6’6” x 8’2”6’6” x 9’10”","The rugs violate the federal flammability regulations for carpets and rugs, posing a fire hazard.",,,Refund,"About 230","None reported.","Consumers should stop using the rugs immediately and contact Yalande-US for a full refund. Consumers will be asked to destroy the product by cutting it in half, and to provide proof of destruction by sending a photo of the cut product to&nbsp;yalande_us2021@163.com to receive a full refund. Yalande-US is contacting all known consumers directly.","Sold Exclusively Online","Exclusively online at Amazon.com from April 2023 through December 2023 for between $60 and $130.","Kaka Trading Co. LTD, of China",,,China,Retailer:,"Yalande-US, of China"
24-099,,"February 01, 2024",,"Meijer Recalls December Home Branded “Candelabra” Style Light Bulbs Due to Laceration Hazard","DECEMBER HOME® Replacement Light Bulbs","This recall involves December Home branded candelabra style incandescent replacement light bulbs. The light bulbs have a metallic threaded base and glass shell. December Home is printed on the product packaging. They were sold in packages of one, two or three light bulbs.","Some packages of the light bulbs can include 3V bulbs intended for battery powered fixtures instead of the 120V versions as labeled. If a 3V bulb is used in a 120V fixture, it can burst, posing a laceration hazard to consumers.",,,Refund,"About 19,200","The firm has received one report of an incident involving a 3V bulb used in a 120V fixture resulting in a “short out” in the fixture. No injuries have been reported.","Consumers should immediately stop using the recalled light bulbs and return them to Meijer for a full refund.","Sold At","Meijer stores in Illinois, Indiana, Ohio, Michigan, Kentucky and Wisconsin from October 2023 through November 2023 for about $1.50 for the packages of one or two bulbs, and $2 for the packages of three bulbs.","Meijer Distribution Inc., of Grand Rapids, Michigan",,,Vietnam,,
24-091,,"January 25, 2024",,"Clark Associates Recalls Lancaster Table & Seating Brand Allegro Plastic Side Chairs Due to Fall Hazard","Allegro plastic side chairs","This recall involves Lancaster Table &amp; Seating brand Allegro plastic side chairs for outdoor use. The chairs were sold in 14 different colors. Lancaster Table &amp; Seating is stamped on the underside of the chairs. The chairs were sold in assembled form, constructed of glass reinforced polypropylene, and measure about 17 inches wide and about 33 inches in height.&nbsp;ModelColor427CRESINSBGBeige427CRESINSBK&nbsp;Black427CRESINSBL&nbsp;Stone Blue427CRESINSBS&nbsp;Blush427CRESINSCH&nbsp;Charcoal427CRESINSOGOlive Green427CRESINSOROrange427CRESINSPI&nbsp;Pistachio427CRESINSRD&nbsp;Candy Red427CRESINSSF&nbsp;Light Teal427CRESINSSG&nbsp;Sangria427CRESINSTL&nbsp;Teal427CRESINSWH&nbsp;White427CRESINSYLMarigold Yellow","The plastic chairs can break apart while in use, posing a fall hazard.",,,Refund,"About 53,800","The firm has received 16 reports of chairs breaking apart while in use, resulting in two injuries. ","Consumers should immediately stop using the Allegro plastic side chairs and contact Clark Associates for a full refund or a store credit. Consumers should submit a photograph to Clark online at&nbsp;lancastertableandseating.com/recalls/allegro-side-chair-recall/&nbsp;displaying “DO NOT USE” in paint or thick permanent marker in a clear visible location on the chairs, and dispose of the product(s).&nbsp;Clark Associates is contacting all known purchasers directly.","Sold At","Clark Pro and Clark National Accounts nationwide and online at www.webstaurantstore.com and www.therestaurantstore.com from November 2020 through August 2023 for between $45 and $66.","Clark Core Services LLC, d/b/a Clark Associates, of Lancaster, Pennsylvania",,,Turkey,,
24-085,,"January 18, 2024",,"Bokser Home Recalls Mattress Pads Due to Fire Hazard and Violation of Federal Mattress Pad Flammability Regulation","Bokser Home 100% Cotton Mattress Pads","This recall involves all sizes of Bokser Home 100% cotton mattress pads manufactured after October 2022. The quilted box stitch pattern mattress pads have a 100% cotton shell and fill. The retailer’s name, manufacturer, and date of manufacture are printed on a label on the mattress pad.","The recalled mattress pads violate the mandatory federal flammability regulation for mattress pads, posing a fire hazard.",,,Refund,"About 2,300","None reported","Consumers should stop using the recalled mattress pads immediately and contact Bokser Home for a full refund. Consumers who purchased the mattress pads will be asked to destroy the product by cutting it with scissors and sending Bokser Home a photo of the destroyed mattress pad at&nbsp;support@bokserhome.com. Upon receipt of the photo, consumers will be issued a full refund of the purchase price.","Sold At","Bed Bath &amp; Beyond, Belk, Macy’s, Target, Bokser Home Outlet, and Fernish B2B stores nationwide and online at BedBathandBeyond.com, BokserHome.com and Bokserhomeoutlet.com from November 2022 through October 2023 for between $25 and $145.","Bokser Home, of Minneapolis, Minnesota","Anhui Zhongqinghonyu Home Textile Technology Co. LTD, of China",,China,,
24-084,,"January 18, 2024",,"Home Design Recalls Upholstered Low Profile Standard and Platform Beds Due to Fall and Injury Hazards","Upholstered Low Profile Standard and Platform Beds","This recall involves all Home Design Part number 80002 Tufted Upholstered Low Profile Standard Beds, Part number 80032 Tufted Upholstered Low Profile Standard Beds, Part number 80055 Tufted Upholstered Low Profile Standard Beds, Part number 80071 Tufted Upholstered Low Profile Platform Beds, and Part number 80053 Tufted Upholstered Low Profile Platform Beds. Part number 80002 is a gray, warm gray, or blue bed frame with standard supports requiring a box spring, available in twin, full, queen and king size. Part number 80032 is a gray or beige bed frame with standard supports requiring a box spring, available in twin, full, queen and king size. Part number 80055 is a silver gray, gray, or black bed frame with standard supports requiring a box spring, available in king size. Part number 80071 is a gray, beige, or black bed frame with platform supports which does not require a box spring, available in twin, full, queen or king. Part number 80053 is a warm gray bed frame with platform supports which does not require a box spring. Part number 80053 does not have a center support leg halfway along the side rail. The part number is provided in the installation manual and was printed on the packaging. The recalled bed frames have a law label on the back of the headboard.","The recalled beds can break, sag or collapse during use, posing fall and injury hazards to consumers.",,,Repair,"About 527,177 (In addition, about 55,857 in Canada)","Home Design has received 128 reports of the beds breaking, sagging or collapsing during use, including 36 injuries.","Consumers should immediately stop using the recalled beds and contact Home Design for free replacement slats and side rails. Consumers must send an image of the bed and the law label, or proof of purchase, to&nbsp;recall@homedesign-us.com to receive the free repair. Home Design is contacting known purchasers directly.","Sold At","Wayfair, Walmart.com, and Overstock.com from July 2018 through November 2023 for between $100 and $300.&nbsp;","Home Design Inc., of Silver Lake, Indiana",,,Malaysia,,
